;Unnamed: 0;link;hasil;sentiment
645;;;gapapa candid     kurus wkwk nphoto  red heart  buka mbak;1
646;;; beauty       amazing   unique  trees   sok dense  luscious  area    area    hectares offers several interesting activities  facilities    boardwalk trail    meters long nphoto credit thankyou  sharing smiling face  heart eyes;1
647;;;lone;1
648;;;cekakak suci king fisher;1
649;;;seliboyo eat  ride nbahagialah inshaallah sehat   mengikutimu nhari  ketemu teman teman  bikin imun bertambah  guyon guyub  gendeng  ketemu  rolling   floor laughing rolling   floor laughing nsepedaanya    makan makan  ketawanya bikin bahagia grinning face  smiling eyes grinning face  smiling eyes nsemoga sehat   smiling face  heart eyes smiling face  heart eyes apik fotone buka ta mbak;1
650;;;cekakak  small blue kingfisher nperlu kesabaran   sih gesit    cekakak   ingkar janji  nangkring       nangkring      cekrek kena grinning face grinning face grinning face dwi great photo  congrats   excellent gallery superb selection  wildlife photos clapping hands clapping hands clapping hands clapping hands clapping hands;1
651;;;blekok follow  tag thumbs  blekok sangaaaar backlight  gahaaar gaaassss teruussss broooowww mantap abiiis smiling face  heart eyes smiling face  heart eyes;1
652;;;trinil semak;1
653;;;merayakan ulang tahunnya   manajemen  staf regantris hotel  menanam bibit    raya    kecamatan   nsuasana asri  pemandangan  indah menjadikan  botanical garden   salah  pilihan masyarakat   berlibur  mengisi  pekan  keluarga nsekadar   penanaman bibit  manajemen  staf regantris hotel  didampingi kepala dinas dkkp  yuniarto herlambang sih sih  kepala bidang pertanian rahmad kodariawan  kasie pengelolaan  raya   ir agus siswoyo nhotel  berlokasi  jalan  soetomo   penanaman bibit  jenis bruguiera gymnorhiza lindur  menambah koleksi      tumbuh   penanaman    menjaga protokol kesehatan prokes sesuai aturan pemerintah  pandemi nberita selengkapnya cek ;2
654;;;nkalau    bahagia nkenapa  mencari sumber luka zany face ncoba ah pakai tg wkwk yellow heart lbnew post  php dosa   autoback lbfff   php auto un like  php auto un like lbpost  agustin ;1
655;;;good morning sun smiling face  open hands fire fire fire fire clapping hands clapping hands clapping hands face  open mouth face  open mouth face  open mouth face  open mouth wuih mantab  bang bro thumbs  thumbs  thumbs  fire fire fire clapping hands pagi;2
656;;; immune booster  lho  iki  photoography  ciamiiikkkkk smiling face  heart eyes smiling face  heart eyes maasss ouaapiikk keren potonya  thumbs ;1
657;;; sunmori harini rolling   floor laughing grinning face  sweat;1
658;;;  fotonya    kamera   nyata winking face  tongue nawakku  soyo mbodiii face screaming  fear nabaikan    menonjol   kesalahan editor face  hand  mouth nyuuukkk   face savoring food face  open mouth face  open mouth face  open mouth face  open mouth face  open mouth face  open mouth face  open mouth smiling face  heart eyes smiling face  heart eyes smiling face  heart eyes smiling face  heart eyes smiling face  heart eyes smiling face  heart eyes smiling face  heart eyes face  tears  joy face  tears  joy face  tears  joy face  tears  joy face  tears  joy puuh;2
659;;;cerahhh banget nkayak    smiling face  heart eyes nselamat pagi surabayaa  lupa makan olahraga teratur   patuhi prokes   nlokasi  gununganyar nfollow   info menarik   magrove buka ta min  buka iya cerah banget min smiling face  heart eyes smiling face  heart eyes smiling face  heart eyes smiling face  heart eyes smiling face  heart eyes smiling face  heart eyes;1
660;;;nalhamdulillah smiling face  smiling eyes     buka;1
661;;;late post;1
662;;;persevering face mbak teman   follback  heart suit bagus cantikknyaaaa smiling face  heart eyes;1
663;;;genggamlah tangan    berdua menggenggam dunia smiling face  heart eyes  genggam  smiling face  heart eyes;2
664;;;    abot kucoba   rapopo denny caknan angel paten nowrinkle  happy  face  tears  joy;1
665;;;sparkles sparkles sparkles nrelax refresh recharge  camera  flash nwisata    magrove apik  akeh spot foto;1
666;;;prewed ta bertalenta clapping hands;1
667;;;arek arek  kalo main sih face  monocle nmimin  rekomendasi    seru    main biar  bosan  situ situ  natau     kesini share  pengalaman  smiling face  hearts partying face camera  flash  berliyanti ayo dipilih wkwkwkw permisi min cek dm terima kasih  smiling face  smiling eyes almeera;2
668;;;sahabat madu  nada kemasan   liter gram nfree ongkir nwa;1
669;;;selamat pagi nsalam sehat ;1
670;;;bahagia  sederhana  red heart;1
671;;;bahagia  sederhana  bandingkan       pergi four leaf clover;1
672;;; hati   memilih     berlabuh;1
673;;;wish  done everything oearth   bco;1
674;;; kesini guys    toko baju  ac  wifi  resto  crowd people  nature herb beaming face  smiling eyes omg  sayang;1
675;;;nlearn  yesterday nlive  today nhope  tomorrow miisiiiii face  open mouth golek ulo snake snake;1
676;;;smiling face  smiling eyes;1
677;;;mencintai    memahami      sempurna   ;1
678;;; bagus;1
679;;;red heart kiss mark smiling face  smiling eyes ff kiss mark ff hand ff two hearts red heart top arrow water pistol bomb followfollowforfollowffrslikeforlikeforfollowlikeforlikesbacklikesmelramahhit yellow heart red heart red heart blue heart blue heart two hearts red heart  apa-apa   sehat walaafiat folded hands amin amin  kurusan deh folded hands panas kentang kentang face  tears  joy face  tears  joy face  tears  joy;2
680;;;birding   njumat april njam  selesai nlokasi  muara   surut transport pakai perahu  titik lokasi  ditentukan nkapasitas terbatas  orang  tertarik gabung silakan daftar  ndisediakan bodi sony  lensa super tele unt tes drive grinning face  sweat ndm nkomitmen fee ribu full refund unt   hadir  lokasi nmore info telephone receiver office building ruko vila bukit  rn jl abdul wahab siamin dukuh pakis   globe  meridians jklensa com incoming envelope jklensa com;1
681;;;bebek kuning   wisata    front facing baby chick front facing baby chick front facing baby chick nyuk kunjungi wisata     buka   sabtu  minggu;2
682;;;  gengsi   usahamu   syukuri  gusti berkahi camera kur loss  rewel fire;1
683;;;hinaan celaan  dasarnya  bahan bakar kesuksesan fire party popper catatan muwavy npreset  heart  ribbon nootd  official;1
684;;;happy weekend  mampir lihat baju preloved   red heart;1
685;;;  umbrella ella ella umbrella sun nauto nyanyi lagu  rihanna beaming face  smiling eyes;1
686;;;first  foremost big thanks   lord allah swt   kesehatan   kesempatan  menikmati alam ciptaannya alhamdulillah cherry blossom;1
687;;;santai  rofiani;1
688;;;ojo penek penek engkok tibo;1
689;;;wonder women kalikepiting;1
690;;;foto kenang kenangan saudara   doa terbaik  beliau disana amin al fatihah;1
691;;; jaga alam nalam jaga  nkoordinasi  survei lokasi terkait penanaman pohon   wisata   ;1
692;;;belajar   tersenyum  hati  gundah gulana crown;1
693;;; memiliki   berbeda  berpijak  bumi   smiling face  open hands;1
694;;;follow nto infinity  beyond  camera  flash adek nrepost ;1
695;;;;1
696;;; infinity  beyond  camera  flash adek;1
697;;; infinity  beyond foto  iki yeng face  tears  joy face  tears  joy face  tears  joy face  tears  joy face  tears  joy face  tears  joy awas kecebur hushed face;2
698;;;menunggu  sulit  proses  indah   lakukan  ikhlas folded hands medium light skin tone terjunoo yuniii face  tears  joy;2
699;;;progresh azzahra green land;1
700;;;progresh azzahra green land;1
701;;;     memiliki air jernih   tempatnya guize smiling face  heart eyes nlokasi  oeseli rote nusa tenggara  ncredit tiktok ervandimu;1
702;;;;1
703;;;selamat pagi duniaaaaaaaa monggo  order smiling face  smiling eyes ncemilan ndoweerr nbisa  jual   lakunya  menambah uang belanja stop sign basreng usus goreng makaroni spiral pipa mie lidi mie kriting mie bihun nbisa  mix  loch selamat soree face  tears  joy;2
704;;;happy weekend guys keep vigilant   virus stay safe health raising hands raising hands smiling face  heart eyes smiling face  heart eyes raising hands raising hands dahsyat;1
705;;;progresh diamond village juanda ndiamond lokasinya   cemandi sedati;1
706;;; leave   matter  bad  gets nmodel mr rudi mrs  nloc    ;1
707;;;two hearts;1
708;;;morning relax   water reflection truly magnificent nature thumbs  thumbs  thumbs  wonderful clapping hands clapping hands clapping hands red heart  beutiful light color smiling face  heart eyes grinning face;1
709;;;thumbs  thumbs  thumbs  smiling face  heart eyes smiling face  heart eyes smiling face  heart eyes freong  area    hrgnya mantap  red heart;1
710;;;ayo pesan   winking face thumbs  thumbs  thumbs  two hearts smiling face  heart eyes;1
711;;;;1
712;;;;1
713;;;;1
714;;;;1
715;;;;1
716;;;;1
717;;;norang    pertahankan  hidup  orang   menerimamu    ;1
718;;;  ekosistem air payau   dilestarikan  samping berfungsi  kelestarian alam  buah   diolah  camilan  sirup nbuah   diolah  sirup berjenis sonneratia ovata  diambil sarinya  diproses  sirup  ampas    dodol;1
719;;;love story npart prewedding nloc    ;1
720;;;love story nmodel mr rudi mrs  nloc     nprewedding;1
721;;;talent chodariah ninfo  lengkap  dm ndijamin murah  murahan smiling face  sunglasses smiling face  sunglasses;1
722;;;air terjun dlundung ninfo  lengkap  dm ndijamin murah  murahan smiling face  sunglasses smiling face  sunglasses  siget;2
723;;;talent ninfo  lengkap  dm ndijamin murah  murahan smiling face  sunglasses smiling face  sunglasses;1
724;;;talent ninfo  lengkap  dm ndijamin murah  murahan smiling face  sunglasses smiling face  sunglasses;1
725;;;talent ninfo  lengkap  dm ndijamin murah  murahan smiling face  sunglasses smiling face  sunglasses;1
726;;;terkadang norang  butuh bahu  bersandar natau teman  menangis  nmereka  butuh telinga  nbersedia mendengarkan  nmenyertakan bibir  menghakimi;1
727;;;ayo   acara   mengesankan  terabadikan  istimewa   nskuy buruan kepo ig    left arrow nuntuk info ask booking telephone receiver whatsapp;1
728;;; hati   memilih   tau  berubah hand hand hand nprewedding november dwk anna nj;1
729;;; pengin jalan jalan    nehh taunya nyasar ntapi yaudah sih santai  kayak   sekotong grinning face  sweat misii cecan   person running relieved face  bagus  punten;2
730;;;foto  inst nedit  era photography ninfo  lengkap  dm ndijamin murah  murahan smiling face  sunglasses smiling face  sunglasses;1
731;;;pagiku cerahku matahari bersinar sparkles nkuy   acara   mengesankan  terabadikan  istimewa   nskuy buruan kepo ig    left arrow nuntuk info ask booking telephone receiver whatsapp;1
732;;;sahabat til jannah ninsyaallah nkuy   acara   mengesankan  terabadikan  istimewa   nskuy buruan kepo ig    left arrow nuntuk info ask booking telephone receiver whatsapp;1
733;;;azzahra green land   kontak  ;1
734;;;foto edit  era photography ninfo  lengkap  dm ndijamin murah  murahan smiling face  sunglasses smiling face  sunglasses;1
735;;;berlari pagi    nudara  segar  lokasi tertata rapi  kawasan   bagus  dikunjungi   bebas  retribusi  ambilnya pakai    keren  thumbs  next bang  meramaikan video   face  tears  joy;2
736;;;info  lengkap  dm ndijamin murah  murahan smiling face  sunglasses smiling face  sunglasses;1
737;;;thanks ;1
738;;;photo outdoor pricelist dm;1
739;;;mbolang tipis tipis;1
740;;; photography jadikanlah momen kehamilan  kesempatan  mengapresiasi tubuh  merete leonhardt nterimakasih  mempercayakan moment bahagia   ardyananta ;1
741;;; photography jadikanlah momen kehamilan  kesempatan  mengapresiasi tubuh  merete leonhardt nterimakasih  mempercayakan moment bahagia   ardyananta ;1
742;;; photography jadikanlah momen kehamilan  kesempatan  mengapresiasi tubuh  merete leonhardt nterimakasih  mempercayakan moment bahagia   ardyananta ;1
743;;; photography jadikanlah momen kehamilan  kesempatan  mengapresiasi tubuh  merete leonhardt nterimakasih  mempercayakan moment bahagia   ardyananta ;1
744;;; photography jadikanlah momen kehamilan  kesempatan  mengapresiasi tubuh  merete leonhardt nterimakasih  mempercayakan moment bahagia   ardyananta ;1
745;;; photography jadikanlah momen kehamilan  kesempatan  mengapresiasi tubuh  merete leonhardt nterimakasih  mempercayakan moment bahagia   ardyananta ;1
746;;; photography jadikanlah momen kehamilan  kesempatan  mengapresiasi tubuh  merete leonhardt nterimakasih  mempercayakan moment bahagia   ardyananta ;1
747;;; photography jadikanlah momen kehamilan  kesempatan  mengapresiasi tubuh  merete leonhardt nterimakasih  mempercayakan moment bahagia   ardyananta ;1
748;;; photography jadikanlah momen kehamilan  kesempatan  mengapresiasi tubuh  merete leonhardt nterimakasih  mempercayakan moment bahagia   ardyananta ;1
749;;; photography jadikanlah momen kehamilan  kesempatan  mengapresiasi tubuh  merete leonhardt nterimakasih  mempercayakan moment bahagia   ardyananta ;1
750;;; photography jadikanlah momen kehamilan  kesempatan  mengapresiasi tubuh  merete leonhardt nterimakasih  mempercayakan moment bahagia   ardyananta ;1
751;;; photography jadikanlah momen kehamilan  kesempatan  mengapresiasi tubuh  merete leonhardt nterimakasih  mempercayakan moment bahagia   ardyananta ;1
752;;;bangku sebelah  kosong    nemenin hahaha rolling   floor laughing  tau jodoh aminin atuh   duduk bangku kosong  kalo  dirimu dik yesi cantikku face  tears  joy amin amin smiling face  halo smiling face  halo smiling face  halo   amin;1
753;;;pandemi bikin    jalan      himbauan    kota  warga    wisata            keren banget viewnya pengin kesana smiling face  heart eyes loh ws  berubah face  tears  joy;2
754;;; nature  medicine seedling  camera  flash rainyrein nmangrove  ;1
755;;; nature  medicine seedling rolling   floor laughing rolling   floor laughing rolling   floor laughing rolling   floor laughing rolling   floor laughing rolling   floor laughing laaa ilokno opoo toooo rolling   floor laughing rolling   floor laughing rolling   floor laughing rolling   floor laughing rolling   floor laughing rolling   floor laughing rolling   floor laughing  jak loudly crying face loudly crying face loudly crying face loudly crying face;1
756;;;makeup simpel fresh  foto shoot ninfo   dm;1
757;;;makeup simpel fresh  foto shoot ninfo   dm;1
758;;;makeup simpel fresh  foto shoot ninfo   dm;1
759;;;heyy  heyyy backhand index pointing ;1
760;;;yakinlah   menantimu nsetelah  kesabaran  kau lalui nyang membuatmu terpana  lupa  sakit  purple heart black heart winking face;1
761;;;rehat   kegiatan pakai refresh sehat jasmani rohani melok po buk;1
762;;;harta tahta fitrifaticha beaming face  smiling eyes eeh eksen arek smiling face  heart eyes smiling face  heart eyes;1
763;;;thanks ;1
764;;;thanks  njangan lupa follow ;1
765;;;  keindahan alamnya   tersimpan sejarah persaudaraan  warga kota   warga papua nmeski   silam ingatan   abadi  benak soni mohson    usul     lurah  fikser  gerakan penanaman   mahasiswa papua  kuliah   naktivitas menanam    fikser beserta adik adik papua  rutin  kali  seminggu proses penanaman rutin  dilakukannya    bulanan      ribuan nsaat menanam  warga  menentang  mengaku tanahnya  ditanami  samping    warga  mendukung gerakannya  berkali kali  warga   makanan  minuman   jarang  nelayan  hasil tangkapannya ikan   mahasiswa papua nhingga     program sejuta pohon  negeri  yayasan sampoerna alhasil    penanaman    digalakkan      momen   kebangkitan     pembangunan     dinikmati    nfollow adventure;2
